date,ticker,open,high,low,close,volume,SMA_10,SMA_20,EMA_10,EMA_20,MACD,Signal_Line,RSI,Middle_Band,Upper_Band,Lower_Band,Returns,Volatility,target,predicted_signal,strategy_returns,cumulative_strategy_returns,cumulative_buy_and_hold_returns
2020-10-25,MSFT,210.46907710426066,212.26420865277728,202.14277705291187,206.46827697753906,114335300,203.03173370361327,198.18657684326172,202.03096773845016,195.73326812953664,9.342887660850408,10.183409816990116,58.77023941129277,198.18657684326172,216.4401572648797,179.93299642164374,-0.015615157182799932,0.03675033830454151,0,0,-0.0,-0.06305615214769289,0.7851355210253785
2020-11-01,MSFT,204.19570822507853,206.57328739211215,190.60814059478193,193.32948303222656,193393800,202.02436370849608,198.91144332885742,200.44887961004585,195.5043362155071,8.04488670247801,9.755705194087696,43.80968926158401,198.91144332885742,214.94533318381917,182.87755347389566,-0.06363589669875447,0.040095351083393335,1,0,-0.0,-0.06305615214769289,0.6715368214161304
2020-11-08,MSFT,195.06729288841902,214.23123897961761,191.0855498716354,213.62013244628906,161978000,201.52879486083984,200.29792404174805,202.84365285299916,197.22965014224826,8.5548820678097,9.515540568832098,61.34418527422821,200.29792404174805,216.3865678440176,184.2092802394785,0.10495372509055012,0.0454082935891863,0,0,0.0,-0.06305615214769289,0.8469708374497709
2020-11-15,MSFT,214.30763679686595,217.8214958469359,200.25213055602137,206.7356414794922,158095900,201.74459533691407,201.28397598266602,203.55128714872518,198.13498265055722,8.30776939010218,9.273986333086114,54.66580155865504,201.28397598266602,216.32821105574104,186.239740909591,-0.032227725392539264,0.046290499524192764,0,0,-0.0,-0.06305615214769289,0.7874471684924114
2020-11-22,MSFT,205.1696378838174,207.91008095610752,200.97741866186885,201.41783142089844,125116000,202.40448150634765,201.53119812011718,203.16338610730213,198.44763491439923,7.5952743884765255,8.938243944164197,49.83071779667345,201.53119812011718,216.40410944616934,186.65828679406502,-0.025722754047328933,0.045564489044359904,1,0,-0.0,-0.06305615214769289,0.7414691046046866
2020-11-29,MSFT,201.9540006095988,207.04709439516884,199.2829870331128,206.0514373779297,95188300,203.8752914428711,201.657177734375,203.6884863383253,199.17180657759263,7.320128359405061,8.61462082721237,53.927685114085236,201.657177734375,216.64369196065894,186.67066350809108,0.02300494412209475,0.04515111354435943,0,0,0.0,-0.06305615214769289,0.7815315040464719
2020-12-06,MSFT,204.96962217882137,208.05230344579502,201.84863688732,205.2185516357422,137480700,204.55335388183593,202.2554168701172,203.96668002876473,199.74768705932115,6.954696814637202,8.282636024697336,53.029519264697214,202.2554168701172,216.77754114721608,187.7332925930183,-0.0040421253682393354,0.043496040384706273,0,0,-0.0,-0.06305615214769289,0.774330330359648
2020-12-13,MSFT,205.22810989970768,207.69808770235701,200.19243502451116,204.1654510498047,138057400,205.28174896240233,202.87625122070312,204.00282021440836,200.16842648698625,6.505126220688595,7.927134063895588,51.77155500382512,202.87625122070312,216.54363240623152,189.20887003517473,-0.0051316051962335685,0.043462538752793434,1,0,-0.0,-0.06305615214769289,0.7652251676165396
2020-12-20,MSFT,204.0122872737172,211.47007192934876,203.18896750450304,209.26815795898438,186693000,205.60184173583986,203.57552261352538,204.96015434978582,201.0350675795575,6.485819597436205,7.6388711706037125,57.41892119194143,203.57552261352538,217.03659721204272,190.11444801500804,0.024992998976770764,0.04360156195958857,1,0,0.0,-0.06305615214769289,0.8093434384245497
2020-12-27,MSFT,208.2725335910342,216.00793106077268,208.0140437123075,213.25074768066406,89044300,205.95257110595702,204.11814575195314,206.46753495540003,202.1984656844248,6.7144803165897144,7.453992999800914,61.48084939824171,204.11814575195314,218.2382158910703,189.99807561283598,0.019031035397464757,0.04309828695580975,0,0,0.0,-0.06305615214769289,0.8437771174473778
2021-01-03,MSFT,214.87827109953108,217.49180182350608,210.3116725862071,212.93482971191406,76551100,206.59922637939454,204.81548004150392,207.64340672931166,203.2209765441857,6.791910725067936,7.321576544854318,60.948696209138035,204.81548004150392,219.24300711939136,190.38795296361647,-0.0014814389735368083,0.04285299587582825,0,0,-0.0,-0.06305615214769289,0.841045674167076
2021-01-10,MSFT,213.04011740396882,213.4900752334204,202.90175448912245,210.2541961669922,147534500,208.29169769287108,205.15803070068358,208.11809571798082,203.89080698445298,6.561335170006458,7.169528269884747,56.18718196949785,205.15803070068358,219.768535461958,190.54752593940916,-0.012588985787569729,0.04279247383132994,0,0,-0.0,-0.06305615214769289,0.81786877634072
2021-01-17,MSFT,209.15326079150833,209.5744991531238,202.98788101972235,203.58143615722656,127595000,207.28782806396484,204.40831146240234,207.29324852511638,203.8613430961457,5.773611812184896,6.890344978344777,45.89007161077972,204.40831146240234,217.58863580738262,191.22798711742206,-0.03173663180765185,0.03987148477776057,1,0,-0.0,-0.06305615214769289,0.7601757443113679
2021-01-24,MSFT,204.63456763921351,220.25856538753118,203.56233504710266,216.3142547607422,129140300,208.24568939208984,204.99514236450196,208.93343147704834,205.0473346832501,6.1063769126087095,6.733551365197564,61.44647412788993,204.99514236450196,219.2115888548569,190.77869587414702,0.06254410443240044,0.039685357284586414,1,0,0.0,-0.06305615214769289,0.8702643598829563
2021-01-31,MSFT,219.34908876068727,232.2925610607269,214.6580569038777,222.0679931640625,243806600,210.31070556640626,206.35759353637695,211.32153360196,206.66834977666082,6.756489648389618,6.738139021835975,66.47232016976963,206.35759353637695,221.64991839019189,191.06526868256202,0.02659897938619138,0.03808273584205847,1,0,0.0,-0.06305615214769289,0.9200114830382113
2021-02-07,MSFT,225.03576910164196,234.63805958670622,222.5179218384246,231.8712921142578,129739500,212.89269104003907,208.38399124145508,215.0578533314687,209.0686299992891,7.970869746257563,6.984685166720293,73.31194202765252,208.38399124145508,225.88110312538433,190.88687935752583,0.04414548359948789,0.038454534220380816,1,0,0.0,-0.06305615214769289,1.004771318473503
2021-02-14,MSFT,232.7808007342039,235.43264960639695,230.5405941336593,234.54232788085938,100275800,215.82506866455077,210.18921127319337,218.60048506772154,211.49469646420056,9.044545100655,7.396657153507235,74.92038205006992,210.18921127319337,230.57685143918246,189.80157110720427,0.011519475922380895,0.037940495308178626,0,0,0.0,-0.06305615214769289,1.0278652334065383
2021-02-21,MSFT,234.58064140295025,235.6337375078981,230.46699168209992,231.2250518798828,90570200,218.5310287475586,211.90638885498046,220.89586085175085,213.37377793236075,9.518045995325451,7.820934921870879,68.96428271479996,211.90638885498046,233.33339016815006,190.47938754181087,-0.014143613355204865,0.0381140112856747,0,0,-0.0,-0.06305615214769289,0.9991838916087741
2021-02-28,MSFT,227.81862797364326,228.30799807606732,218.66444150450877,222.9824676513672,170376700,219.90245971679687,212.75215072631835,221.27524390622654,214.2888912389328,9.123026632518162,8.081353264000336,56.163277213136645,212.75215072631835,234.54099536218004,190.96330609045665,-0.03564745325604901,0.03824857887864775,0,0,-0.0,-0.06305615214769289,0.927918077282404
2021-03-07,MSFT,226.36008213862527,227.86659759459576,215.19084531714768,222.2340087890625,168766600,220.80078582763673,213.37667846679688,221.4495647940149,215.0455691008499,8.649866292214398,8.195055869643149,55.091857278493165,213.37667846679688,235.51563195997517,191.23772497361858,-0.0033565816639670176,0.038156921258443104,1,0,-0.0,-0.06305615214769289,0.9214468628145673
2021-03-14,MSFT,222.0133028006234,229.4978853058214,217.9447794153884,226.21620178222656,150656000,222.12892303466796,214.36407470703125,222.31622606459882,216.10943888002862,8.49825046616371,8.255694788947261,59.799864044023835,214.36407470703125,236.96245058974682,191.76569882431568,0.017918918057874045,0.03800585330796416,0,0,0.0,-0.06305615214769289,0.9558771117019007
2021-03-21,MSFT,225.458121186163,230.3518955608736,220.07500155097284,221.03456115722656,164952900,223.20695953369142,215.74932861328125,222.08319608144024,216.57849814452365,7.869266729615049,8.17840917708082,51.66741081206357,215.74932861328125,236.2145704658994,195.2840867606631,-0.0229057007596134,0.03510060958229253,1,0,-0.0,-0.06305615214769289,0.91107637585868
2021-03-28,MSFT,220.95779015994103,231.30182541849308,220.83304272830307,226.91664123535156,146927300,225.5404800415039,216.41415405273438,222.96200429124227,217.563083200793,7.756020711718008,8.093931484008257,58.97510559515947,216.41415405273438,237.44425592195665,195.3840521835121,0.026611585298377705,0.027083362347841283,1,0,0.0,-0.06305615214769289,0.9619331478465578
2021-04-04,MSFT,227.02218797535386,233.01944545451641,221.75422253424998,232.5492706298828,123981000,227.16398162841796,217.7048355102539,224.70514362554053,218.99033914642058,8.02823406008929,8.080791999224465,64.84760996672438,217.7048355102539,239.39213878501246,196.01753223549534,0.02482246063517768,0.026124230670365768,1,0,0.0,-0.06305615214769289,1.0106331561778292
2021-04-11,MSFT,232.94269441038907,245.63767943978883,232.88512317429942,245.5033416748047,130514300,229.50751647949218,219.90911102294922,228.48663417995218,221.51538700626668,9.183389968407141,8.301311593061,74.52459352340455,219.90911102294922,243.5040465539413,196.31417549195714,0.05570462986116653,0.027206454109653944,1,0,0.0,-0.06305615214769289,1.1226347319293044
2021-04-18,MSFT,244.40941406195913,250.44509732525836,244.32304257664887,250.1956024169922,124563200,231.33994750976564,222.11631927490234,232.43371931395944,224.24683609300246,10.358084030216332,8.712666080492067,77.15324733584659,222.11631927490234,248.36302631503537,195.8696122347693,0.019112818221443506,0.02712453752574349,1,0,0.0,-0.06305615214769289,1.1632042637111915
2021-04-25,MSFT,249.66784731433955,251.19351425483057,245.30181881820317,250.5889434814453,114031400,232.94460906982422,224.3848388671875,235.7346691625932,226.7556082252351,11.191765171758647,9.208485898745383,77.37901350859444,224.3848388671875,252.27355720443683,196.4961205299382,0.0015721342048113929,0.026999256071997664,0,0,0.0,-0.06305615214769289,1.1666051111261657
2021-05-02,MSFT,251.07840615470806,252.54650316167644,238.93033674663465,241.9817352294922,169214700,234.02027740478516,226.27565307617186,236.8704993565748,228.20571555897388,11.030777770568932,9.572944273110094,61.92784619348888,226.27565307617186,253.51255316358825,199.03875298875548,-0.03434791708034968,0.028624136823691276,1,0,-0.0,-0.06305615214769289,1.0921867384233424
2021-05-09,MSFT,243.1523672618422,244.0639604845384,234.79463968140215,242.25042724609375,127808000,235.94707336425782,227.92476654052734,237.84866806376004,229.5433071482234,10.800375292094316,9.818430476906938,62.19972380039113,227.92476654052734,254.81764748274742,201.03188559830727,0.0011103813944748353,0.028415648360644703,0,0,0.0,-0.06305615214769289,1.0945098636514548
2021-05-16,MSFT,240.72470662857563,241.5499284512594,228.4423791025512,238.11468505859375,153151300,237.53514099121094,229.16796340942383,237.89703479009344,230.35962885397294,10.166862574148723,9.888116896355296,55.19898769085482,229.16796340942383,255.49755575171162,202.83837106713605,-0.017072177062865013,0.028803668363554524,0,0,-0.0,-0.06305615214769289,1.0587520203992797
2021-05-23,MSFT,236.57939220770857,238.8377064674885,229.47959883359417,235.79849243164062,114541800,238.49337005615234,230.31114654541017,237.5154816340111,230.87761586136986,9.369891516352908,9.784471820354819,51.45646596458042,230.31114654541017,255.6394632894178,204.98282980140254,-0.009727214541107254,0.028973684242484733,1,0,-0.0,-0.06305615214769289,1.038726097809918
2021-05-30,MSFT,238.3182718362379,243.27144808873797,238.04897595260132,240.1360321044922,99583800,240.4035171508789,231.80523834228515,237.99194535591676,231.75936978928627,8.984719162736354,9.624521288831126,57.6595215178787,231.80523834228515,255.6328567711926,207.9776199133777,0.01839511197939081,0.028782914925923025,1,0,0.0,-0.06305615214769289,1.0762286926744378
2021-06-06,MSFT,241.62680800038572,242.03078653304206,233.71140768799265,241.2036590576172,93208800,241.83221893310548,233.68634948730468,238.57589330168048,232.65882591007968,8.66572281171645,9.432761593408191,59.142286480861806,233.68634948730468,253.77988795817882,213.59281101643055,0.004445925685406582,0.02731604246071827,1,0,0.0,-0.06305615214769289,1.0854594511479774
2021-06-13,MSFT,240.42459870903608,248.6093140988236,240.2610986600382,248.0322723388672,107035100,243.3805191040039,235.27225036621093,240.29523494480532,234.12296366520232,8.86177490316274,9.318564255359101,67.53331806646163,235.27225036621093,254.58424862555532,215.96025210686653,0.028310570859204187,0.024725066330326038,1,0,0.0,-0.06305615214769289,1.1444999987136995
2021-06-20,MSFT,248.04181221008912,252.27361091606278,244.69485634370264,249.51332092285156,129177100,243.7815170288086,236.6445167541504,241.97125057717736,235.58871197545463,9.032534407113275,9.261358285709937,69.12039412126744,236.6445167541504,255.90626748729062,217.38276602101018,0.005971193062977331,0.024297758826903645,1,0,0.0,-0.06305615214769289,1.1573052222295734
2021-06-27,MSFT,249.8884629766057,257.61160439785294,248.06109579519787,254.88966369628906,117966900,244.25092315673828,237.79543533325196,244.32005296247038,237.42689785362933,9.492267522823226,9.307540133132596,74.36846808814316,237.79543533325196,258.5492853916192,217.04158527488468,0.021547317608344718,0.022923054275879522,1,0,0.0,-0.06305615214769289,1.203789363031095
2021-07-04,MSFT,256.0150124787803,267.3735535200733,255.74571652356687,267.03692626953125,104367600,245.89572143554688,239.42016525268554,248.45039356375418,240.24690055990573,10.71329569598484,9.588691245703046,82.23813234754671,239.42016525268554,263.86179508042557,214.97853542494548,0.04765694456608527,0.024811127501880605,1,0,0.0,-0.06305615214769289,1.3088152305403962
2021-07-11,MSFT,267.4023914794495,269.960725504487,263.8149589636492,267.3158264160156,103360900,248.42913055419922,241.22470397949218,251.88047226416532,242.82489349858287,11.57010130549213,9.984973257660863,82.38144029430781,241.22470397949218,268.3054753835622,214.1439325754221,0.0010444253923251878,0.024364813035726417,1,0,0.0,-0.06305615214769289,1.3112266157933599
2021-07-18,MSFT,268.4891758346326,273.24038594694457,266.0077793129093,270.0184326171875,116956500,251.2059310913086,243.5765022277832,255.17828323744206,245.4147543670214,12.32512726282934,10.45300405869456,83.83932467315412,243.5765022277832,272.1170712363639,215.03593321920252,0.010110161592026046,0.022141077338312262,1,0,0.0,-0.06305615214769289,1.3345934903548224
2021-07-25,MSFT,268.2679481392744,278.9051578411828,263.95921404966873,278.597412109375,129711800,255.25420379638672,246.39467239379883,259.43630666870257,248.5750074853408,13.460577561967966,11.054518759349243,87.59806881828374,246.39467239379883,277.1100031035505,215.67934168404716,0.03177182908972043,0.022430048977190014,0,0,0.0,-0.06305615214769289,1.4087677957243496
2021-08-01,MSFT,277.9531436643689,279.05915914851056,272.1343877026181,274.0194091796875,129460200,259.07629547119143,248.7848327636719,262.087779852518,250.99828383718332,13.831581664486492,11.609931340376693,76.62469085619499,248.7848327636719,280.3175989877894,217.25206653955436,-0.016432323958164408,0.02322215405929591,1,0,-0.0,-0.06305615214769289,1.3691861429650136
2021-08-08,MSFT,275.41403559464675,278.5590271143416,272.89418832067446,278.39544677734375,80827200,262.90223693847656,251.65287704467772,265.0528102024863,253.60753745053194,14.31371515243245,12.150688102787845,79.4622880720586,251.65287704467772,282.992091492116,220.31366259723947,0.015969808893306014,0.021923697275818513,1,0,0.0,-0.06305615214769289,1.4070215929008336
2021-08-15,MSFT,278.67441927108996,281.7040523788136,274.2982834551078,281.6559753417969,81500400,266.94746856689454,254.38984375,268.07156750054276,256.2788172497,14.788434948387163,12.678237471907709,81.40312169221036,254.38984375,286.1908037846912,222.5888837153088,0.011711860241237604,0.02164632808029192,1,0,0.0,-0.06305615214769289,1.4352122933945295
2021-08-22,MSFT,281.98297377292107,294.7125403153344,278.13832497152845,293.286376953125,135064000,271.47287902832034,257.4266990661621,272.6560783101031,259.80334674526426,15.919618564373451,13.326513690400859,86.61081155020645,257.4266990661621,291.93119118450795,222.92220694781625,0.041292934038464235,0.022493251420789825,0,0,0.0,-0.06305615214769289,1.535769353995327
2021-08-29,MSFT,292.21667776411977,294.52943759174974,286.0302588466658,288.81512451171875,101283900,275.403059387207,259.5922882080078,275.5940867103968,262.5663731992123,16.267772273146534,13.914765406949993,77.04088290735217,259.5922882080078,296.31151065557845,222.87306576043719,-0.015245346503499069,0.020749588594059,1,0,-0.0,-0.06305615214769289,1.4971106715407143
2021-09-05,MSFT,290.1641777400818,294.08612491832895,289.2583451754172,290.1835021972656,92650700,278.9324432373047,261.5916831970215,278.2467077080093,265.1965759609317,16.464312888574796,14.424674903274955,77.9030541686761,261.5916831970215,300.44905863869474,222.73430775534828,0.004737901755873519,0.020605984629702468,0,0,0.0,-0.06305615214769289,1.5089417365760176
2021-09-12,MSFT,290.05824109463697,291.1470342035851,284.63306927340466,284.9510498046875,71787600,280.72385559082034,263.3097885131836,279.4656789983144,267.07795442224176,16.013266594262234,14.742393241472412,66.83022736207495,263.3097885131836,303.14515030733276,223.47442671903448,-0.018031529542369085,0.02136224511529879,1,0,-0.0,-0.06305615214769289,1.4637016795328646
2021-09-19,MSFT,286.7240711170078,294.211391982283,283.3803207637957,288.95965576171875,134785900,282.88823852539065,265.65868453979493,281.1918565916606,269.16192597838244,15.797170211025389,14.953348635383009,70.53261289028508,265.65868453979493,305.73821026488827,225.57915881470163,0.014067700258619364,0.01909324740034364,0,0,0.0,-0.06305615214769289,1.4983602962871898
2021-09-26,MSFT,285.54839447765664,289.95228422054885,278.98617007456204,288.4586181640625,120872700,284.7322570800781,267.96909408569337,282.5130859684609,270.9997061865424,15.407870384903958,15.0442529852872,69.41518758481945,267.96909408569337,307.6928253847075,228.24536278667927,-0.0017339361660556607,0.01916620079758408,0,0,-0.0,-0.06305615214769289,1.4940282990136198
2021-10-03,MSFT,285.3654278881508,285.68340842010866,271.0557596552188,278.58160400390625,155541500,284.7306762695313,269.992440032959,281.7982710658146,271.721791692958,14.139365170637973,14.863275422357356,51.027220771501085,269.992440032959,307.366344485025,232.61853558089294,-0.03424066239733092,0.02071448137069071,1,0,-0.0,-0.06305615214769289,1.4086311180177051
2021-10-10,MSFT,276.9434021661116,285.84719612226604,270.0535494270314,284.122314453125,122462500,285.740966796875,272.4086311340332,282.22082440896196,272.90279386059296,13.426383683379925,14.575897074561869,58.1951479683533,272.4086311340332,306.58621441927266,238.23104784879376,0.019889003328235066,0.020431061925785535,1,0,0.0,-0.06305615214769289,1.45653639034045
2021-10-17,MSFT,282.26256704142725,293.37304209699454,281.7133139283031,293.1417541503906,113336700,287.21559753417966,275.0589172363281,284.2064479983126,274.83031388819273,13.434272195613346,14.347572098772165,67.20973395780335,275.0589172363281,306.835673421022,243.2821610516342,0.031744918432845104,0.02094640548908231,1,0,0.0,-0.06305615214769289,1.5345189376791235
2021-10-24,MSFT,292.52511657650416,299.7715163414631,291.6771292104213,297.9117431640625,91315900,288.84117431640624,277.8943214416504,286.69831984663074,277.0285452477994,13.667867478988171,14.211631174815366,71.02269845563362,277.8943214416504,306.9556120859603,248.83303079734048,0.01627195357241651,0.020941467881649158,1,0,0.0,-0.06305615214769289,1.5757605121614486
2021-10-31,MSFT,298.1044496970303,319.9206833758431,295.30996713441385,319.55450439453125,159314400,291.4679870605469,281.4704330444336,292.67217158261263,281.0786365951072,15.421612628461844,14.453627465544663,81.9880372983522,281.4704330444336,312.58891900146824,250.351947087399,0.07264823132047504,0.024868929984474174,1,0,0.0,-0.06305615214769289,1.762884957675099
2021-11-07,MSFT,319.3039399071891,326.4636610780947,314.49550312432325,323.8329772949219,121622700,294.9697723388672,285.1864158630371,298.3377726212143,285.15047856651813,16.961187291716385,14.95513943077901,83.41921399034236,285.1864158630371,317.9434749601517,252.42935676592245,0.01338886744374701,0.02481324751732466,1,0,0.0,-0.06305615214769289,1.7998768581357334
2021-11-14,MSFT,325.0278447491498,326.39622775578675,317.91641583544316,324.4690246582031,108386100,298.39832458496096,288.66538391113284,303.08890935521225,288.8951020038215,18.024855694565417,15.56908268353629,83.64216356840407,288.66538391113284,322.6314169800793,254.69935084218642,0.001964121654917106,0.024861517796422896,1,0,0.0,-0.06305615214769289,1.805376156903899
2021-11-21,MSFT,325.25913835367027,333.15247904268057,321.87683485459274,331.2313537597656,101090100,303.02635498046874,291.8751052856445,308.2057174287674,292.92712598057807,19.192247725474203,16.29371569192387,85.95835422914426,291.8751052856445,329.20171367205415,254.54849689923486,0.020841216226066495,0.023550201494865697,0,0,0.0,-0.06305615214769289,1.8638436079853848
2021-11-28,MSFT,332.6890561129603,337.5642399354129,316.76027639823303,318.2662658691406,107337200,305.95701599121094,294.4226272583008,310.03490805428976,295.3403773985364,18.853904012256294,16.80575335599036,65.45523631548524,294.4226272583008,331.64626818737247,257.1989863292291,-0.03914209130101942,0.026035515661970963,0,0,-0.0,-0.06305615214769289,1.7517467800097801
2021-12-05,MSFT,323.3442446492078,327.53393801069564,307.01957940682024,311.8271789550781,177332000,308.2938720703125,296.5130645751953,310.3607754907967,296.9105489753499,17.860301246507845,17.016662934093855,57.58420051390501,296.5130645751953,332.64601352544184,260.38011562494876,-0.02023176065009047,0.02684375183121193,1,0,-0.0,-0.06305615214769289,1.696074097786965
2021-12-12,MSFT,312.7346847030442,331.12518817346324,308.1780925192748,330.6811218261719,146125400,313.5038238525391,299.1172500610352,314.05538391541035,300.1267940087615,18.382319579339025,17.28979426314289,69.83805347292886,299.1172500610352,337.26489230419384,260.9696078178765,0.060462795238928946,0.028893966986603764,0,0,0.0,-0.06305615214769289,1.8590862739104383
2021-12-19,MSFT,328.8854647941473,331.8878102110468,306.26671004755957,312.5899353027344,191504300,316.3505859375,301.0457763671875,313.7889387131056,301.3137598462827,17.13865160371222,17.259565731256757,52.913291885553846,301.0457763671875,337.722542992247,264.369009742128,-0.054708857958173485,0.03178949855120128,1,0,-0.0,-0.06305615214769289,1.7026689290609087
2021-12-26,MSFT,308.96970202135424,324.7440930737717,306.5755796789902,323.1029357910156,97516400,319.3467041015625,303.2811508178711,315.482392727271,303.3889194600668,16.80759950673115,17.169172486351638,59.49510418524664,303.2811508178711,339.5931688964265,266.9691327393157,0.03363192253166991,0.03229074302720992,1,0,0.0,-0.06305615214769289,1.7935648811118363
2022-01-02,MSFT,323.84615541209826,332.38012934520907,323.8171952094219,324.67645263671875,84645800,322.02317504882814,305.4321746826172,317.15403998353423,305.4163035721289,16.48221132149746,17.031780253380802,60.44985033062413,305.4321746826172,341.4460470760707,269.41830228916365,0.004870017172239116,0.03228521105193682,0,0,0.0,-0.06305615214769289,1.807169590054615
2022-01-09,MSFT,323.7400001560889,326.29824977245147,299.35446457752903,303.167724609375,173959800,320.3844970703125,305.9262420654297,314.6110735518689,305.2021531947238,14.323650122093284,16.4901542271233,44.06711950737333,305.9262420654297,341.50704869733244,270.3454354335269,-0.06624665217532699,0.03520569049933697,0,0,-0.0,-0.06305615214769289,1.6212040026251118
2022-01-16,MSFT,298.77525819873097,312.21337685592107,293.2340443836935,299.46075439453125,193260900,317.94727478027346,306.4585235595703,311.8564700687166,304.65535330899115,12.173524491494561,15.626828279997552,41.813602070680595,306.4585235595703,341.2717583926973,271.64528872644337,-0.012227456664854697,0.03513316413005523,0,0,-0.0,-0.06305615214769289,1.5891533442732695
2022-01-23,MSFT,293.54290976278105,303.04222074165364,285.37580818130317,285.7812805175781,181632200,314.07850036621096,306.23841247558596,307.11552651396414,302.8578225669518,9.258983423302766,14.353259308658597,34.3369640082271,306.23841247558596,341.53719536658775,270.93962958458417,-0.045680356027323676,0.0367290052359362,1,1,-0.045680356027323676,-0.10585608069519692,1.4708798976975306
2022-01-30,MSFT,282.08391143196826,297.81954500203807,266.4930083993814,297.5879211425781,352234000,310.7141571044922,306.8702560424805,305.3832346282576,302.355927193202,7.8118358735991364,13.044974621646706,44.26225069387793,306.8702560424805,340.9976150764022,272.74289700855877,0.041313554910304084,0.03759309325819986,0,0,0.0,-0.10585608069519692,1.572960730027824
2022-02-06,MSFT,298.2539348406317,304.21038262271304,289.57520891247447,295.3481750488281,202857400,308.42234802246094,307.18968200683594,303.5586783410886,301.68852222707113,6.4103378385909195,11.718047265035548,42.84469697082209,307.18968200683594,340.7256551623546,273.6537088513173,-0.007526334016349057,0.03756386511036795,0,0,-0.0,-0.10585608069519692,1.5535957681626855
2022-02-13,MSFT,295.57022651592763,301.1307737737914,284.03388243730393,284.82550048828125,176801000,305.72218017578126,307.0080261230469,300.1526460042145,300.0825201567102,4.399830150052594,10.254403842038956,36.506677108456195,307.0080261230469,341.00736354283515,273.0086887032586,-0.035628033113145996,0.03848331980587607,0,0,-0.0,-0.10585608069519692,1.462616173576996
2022-02-20,MSFT,283.59952937825824,291.05424249393616,276.9693853417557,278.5365295410156,160125500,300.5077209472656,307.00577239990236,296.2224430109056,298.03052105045356,2.2728212569709854,8.658087325025363,33.12724874136423,307.00577239990236,341.0130488046169,272.9984959951878,-0.02208008389868299,0.03800579571756412,1,0,-0.0,-0.10585608069519692,1.4082414018541622
2022-02-27,MSFT,275.70205013593005,287.9199798483663,262.66179572392394,287.61041259765625,169083700,298.0097686767578,307.18017730712893,294.6566192994057,297.0381297692348,1.30430272409518,7.187330404839327,42.05689403462117,307.18017730712893,340.7259654121558,273.63438920210206,0.03257699473599729,0.038446688988084475,0,0,0.0,-0.10585608069519692,1.486694669325376
2022-03-06,MSFT,284.7083518645938,293.2405468384808,277.80122950255003,280.4034423828125,157389300,293.7398193359375,306.54326171875,292.0651325872978,295.45387382767075,-0.04428694386172083,5.741006935099118,37.47134111374834,306.54326171875,341.65832821728947,271.4281952202105,-0.025058099078372753,0.03817736812759733,0,1,-0.025058099078372753,-0.12826162761546123,1.4243828279237594
2022-03-13,MSFT,279.1168784545169,280.2390376841762,261.19143233256847,270.93292236328125,184358500,288.36546630859374,305.19432067871094,288.2229125465675,293.11854511677655,-1.855852674515745,4.2216350131761455,32.15542862727834,305.19432067871094,343.62203222580524,266.76660913161663,-0.033774621092568125,0.038587215157189915,1,1,-0.033774621092568125,-0.1577042608346011,1.3425002165273057
2022-03-20,MSFT,271.19411574307355,291.1801038956817,266.821587956301,290.6286926269531,176939300,287.11156311035154,303.748030090332,288.6603271066376,292.8814163082219,-1.6828486797834898,3.0407382745842186,49.38589988772409,303.748030090332,342.0772970033269,265.4187631773371,0.07269611271996967,0.03859222408037528,1,0,0.0,-0.1577042608346011,1.512790876314528
2022-03-27,MSFT,289.13896564753406,295.533244193088,285.27911614908595,293.7726135253906,128717300,286.5427490234375,302.2450119018555,289.58983372822905,292.96629223366654,-1.2773293680263578,2.1771247460621033,51.647657790714725,302.2450119018555,339.60331371396245,264.88671008974853,0.010817654891607686,0.03853539138448254,1,0,0.0,-0.1577042608346011,1.539973380829279
2022-04-03,MSFT,294.4013915103594,305.6423550476428,294.4013915103594,299.3254089355469,148667800,287.89716186523435,300.98783111572266,291.35993831137773,293.5719223957504,-0.5021003090812997,1.641279735033423,55.683447541218015,300.98783111572266,336.85985557917917,265.11580665226614,0.018901678218130824,0.03886171492506622,0,0,0.0,-0.1577042608346011,1.5879831403563318
2022-04-10,MSFT,299.97350759012323,304.8297226576166,286.61406359876185,287.28155517578125,143329800,286.8665252685547,298.79034118652345,290.61841410490564,292.9728398033724,-0.8497684367942497,1.1430701006678885,46.061723284856356,298.79034118652345,332.1588490603599,265.421833312687,-0.04023665682975486,0.03926176839011924,0,0,-0.0,-0.1577042608346011,1.483851350856623
2022-04-17,MSFT,282.2705132557711,283.06373875112814,270.20731168273284,270.7006530761719,115664800,284.4017730712891,296.412060546875,286.9970030087722,290.8516791626866,-2.4351670697370764,0.42742266658689554,36.141462276596904,296.412060546875,330.70343377251356,262.12068732123646,-0.05771655646135687,0.04028431326000131,0,1,-0.05771655646135687,-0.20631867042130114,1.340492004123289
2022-04-24,MSFT,269.8106733388797,283.7312227224096,264.46117751038287,265.0899658203125,124842800,282.4282196044922,294.07519989013673,283.01390533814316,288.398182653889,-4.097113505476159,-0.4774845678257154,33.33809791588507,294.07519989013673,330.2611122609557,257.88928751931775,-0.020726537568716563,0.040292828747583144,1,1,-0.020726537568716563,-0.22276893631640293,1.291981708670547
